metric_id,user_id,metric_date,sleep_score,activity_score,readiness_score
607,8,2025-02-18,86.56,86.16,85.66
608,8,2025-02-21,78.5,90.28,81.96
609,8,2025-02-22,87.16,82.81,73.84
610,8,2025-02-23,88.51,100.0,81.54
611,8,2025-02-24,74.59,82.48,80.76
612,8,2025-02-25,75.65,96.7,93.42
613,8,2025-02-27,85.53,72.54,82.17
614,8,2025-03-01,85.74,81.52,79.93
615,8,2025-03-02,80.91,88.28,87.02
616,8,2025-03-03,84.76,79.41,90.75
617,8,2025-03-05,80.29,81.26,93.38
618,8,2025-03-10,84.91,90.84,85.53
619,8,2025-03-11,86.73,86.16,89.07
620,8,2025-03-12,85.19,88.64,89.33
621,8,2025-03-13,83.19,77.98,86.53
622,8,2025-03-15,78.91,86.08,83.54
623,8,2025-03-16,95.82,87.33,82.4
624,8,2025-03-17,88.65,79.95,83.66
625,8,2025-03-18,86.86,84.91,84.66
626,8,2025-03-19,76.82,78.22,78.91
627,8,2025-03-20,93.72,70.0,92.03
628,8,2025-03-22,95.84,74.07,72.64
629,8,2025-03-23,96.47,81.8,81.78
630,8,2025-03-25,81.35,82.87,76.59
631,8,2025-03-26,91.79,94.79,84.4
632,8,2025-03-27,82.54,88.42,86.45
633,8,2025-03-28,81.16,83.38,89.59
634,8,2025-03-29,76.9,90.56,81.66
635,8,2025-03-30,87.54,80.21,82.56
636,8,2025-04-01,85.26,91.86,77.82
637,8,2025-04-03,80.18,81.21,70.56
638,8,2025-04-04,81.9,80.39,88.46
639,8,2025-04-05,90.08,75.04,86.88
640,8,2025-04-06,81.89,78.55,83.87
641,8,2025-04-08,86.59,82.88,76.44
642,8,2025-04-09,87.16,77.26,88.85
643,8,2025-04-12,83.65,84.83,81.34
644,8,2025-04-13,85.34,82.4,82.2
645,8,2025-04-14,83.14,76.47,86.06
646,8,2025-04-16,78.84,90.14,92.51
647,8,2025-04-17,89.29,68.59,85.24
648,8,2025-04-20,84.33,80.62,79.07
649,8,2025-04-21,78.22,92.19,80.3
650,8,2025-04-22,85.14,70.26,80.29
651,8,2025-04-24,82.63,81.5,85.43
652,8,2025-04-27,77.96,77.12,91.7
653,8,2025-05-01,80.78,96.93,90.11
654,8,2025-05-03,80.23,95.45,84.35
655,8,2025-05-05,87.98,83.07,81.78
656,8,2025-05-07,89.55,82.1,83.36
657,8,2025-05-08,85.54,79.92,90.19
658,8,2025-05-09,79.55,87.92,87.42
659,8,2025-05-10,88.92,83.01,88.68
660,8,2025-05-11,79.69,76.97,82.75
661,8,2025-05-12,90.55,86.01,87.02
662,8,2025-05-13,82.98,82.69,81.62
663,8,2025-05-14,81.16,85.95,82.21
664,8,2025-05-15,90.66,68.52,79.81
665,8,2025-05-16,86.95,84.9,84.76
666,8,2025-05-19,82.68,73.83,81.97
667,8,2025-05-20,85.13,88.5,79.91
668,8,2025-05-21,82.22,88.67,85.56
669,8,2025-05-22,85.53,79.16,86.8
670,8,2025-05-23,81.28,89.76,85.47
671,8,2025-05-25,85.98,84.85,77.71
672,9,2025-01-09,76.83,78.44,94.78
673,9,2025-01-10,88.44,74.2,83.35
674,9,2025-01-11,70.97,69.98,76.82
675,9,2025-01-12,72.09,73.46,74.87
676,9,2025-01-13,69.35,77.05,71.59
677,9,2025-01-14,65.04,84.43,65.39
678,9,2025-01-15,76.01,74.74,67.75
679,9,2025-01-16,77.44,63.06,68.17
680,9,2025-01-18,73.97,75.55,88.13
681,9,2025-01-19,88.23,72.95,67.45
682,9,2025-01-20,69.36,86.51,64.29
683,9,2025-01-22,71.51,64.44,72.54
684,9,2025-01-25,66.6,59.9,78.7
685,9,2025-01-26,80.22,87.72,72.72
686,9,2025-01-27,62.46,59.29,77.94
687,9,2025-01-28,61.24,75.09,68.62
688,9,2025-01-29,67.57,83.4,74.26
689,9,2025-01-30,70.19,64.02,95.45
690,9,2025-01-31,78.53,74.3,60.45
691,9,2025-02-01,79.4,78.15,59.19
692,9,2025-02-02,75.48,75.25,80.65
693,9,2025-02-04,71.92,71.38,74.04
694,9,2025-02-05,90.34,77.95,54.85
695,9,2025-02-06,80.9,62.8,65.14
696,9,2025-02-08,87.06,64.68,81.02
697,9,2025-02-09,79.87,71.34,66.43
698,9,2025-02-10,71.68,80.7,67.27
699,9,2025-02-11,66.84,49.57,71.66
700,9,2025-02-12,61.92,64.26,73.96
701,9,2025-02-13,71.59,64.1,68.1
702,9,2025-02-14,74.59,74.29,90.13
703,9,2025-02-15,66.55,76.65,78.34
704,9,2025-02-16,75.13,74.55,71.46
705,9,2025-02-17,81.85,79.98,69.5
706,9,2025-02-19,69.29,58.52,72.86
707,9,2025-02-20,84.84,85.7,67.2
708,9,2025-02-21,80.17,79.52,72.89
709,9,2025-02-22,73.77,66.04,74.57
710,9,2025-02-24,78.66,91.69,61.18
711,9,2025-02-25,78.46,71.08,85.42
712,9,2025-02-27,75.74,65.31,67.46
713,9,2025-02-28,68.15,65.64,61.26
714,9,2025-03-01,76.43,72.17,85.2
715,9,2025-03-03,71.91,76.49,70.77
716,9,2025-03-04,73.01,93.2,61.72
717,9,2025-03-05,78.65,82.89,58.42
718,9,2025-03-06,85.88,76.99,78.04
719,9,2025-03-07,76.69,69.61,75.47
720,9,2025-03-09,56.8,61.15,72.28
721,9,2025-03-10,94.69,67.66,58.34
722,9,2025-03-11,66.69,58.0,58.61
723,9,2025-03-13,65.12,79.29,92.23
724,9,2025-03-15,75.3,85.22,70.47
725,9,2025-03-16,71.2,61.01,56.69
726,9,2025-03-19,79.62,76.39,83.36
727,9,2025-03-20,58.64,70.41,60.7
728,9,2025-03-21,66.11,52.85,74.0
729,9,2025-03-22,78.92,80.8,73.16
730,9,2025-03-24,90.42,71.65,72.21
731,9,2025-03-26,69.86,73.83,75.6
732,9,2025-03-27,72.26,74.36,83.35
733,9,2025-03-28,73.13,71.15,80.53
734,9,2025-03-29,85.61,86.05,88.82
735,9,2025-03-30,79.95,79.11,65.43
736,9,2025-03-31,80.76,68.83,68.75
737,9,2025-04-01,83.57,80.58,74.86
738,9,2025-04-02,69.15,78.28,85.1
739,9,2025-04-05,54.89,66.22,67.76
740,9,2025-04-06,74.84,82.46,73.79
741,9,2025-04-08,84.56,68.35,71.67
742,9,2025-04-09,60.16,66.71,83.33
743,9,2025-04-11,76.39,72.33,63.09
744,9,2025-04-13,69.44,83.89,73.66
745,9,2025-04-15,76.01,84.33,65.68
746,9,2025-04-16,70.93,70.25,75.51
747,9,2025-04-18,74.58,66.0,85.33
748,9,2025-04-20,66.53,70.76,60.95
749,9,2025-04-21,67.76,68.28,65.67
750,9,2025-04-22,78.97,74.84,89.62
751,9,2025-04-23,85.87,57.32,68.84
752,9,2025-04-24,68.19,77.75,70.32
753,9,2025-04-25,78.15,88.9,88.24
754,9,2025-04-26,70.54,66.02,78.85
755,9,2025-04-27,82.48,47.65,78.18
756,9,2025-05-02,79.8,67.51,77.48
757,9,2025-05-03,71.68,87.37,87.46
758,9,2025-05-04,86.47,74.69,84.36
759,9,2025-05-06,68.01,71.36,67.11
760,10,2025-01-15,59.35,66.53,85.43
761,10,2025-01-16,76.64,69.22,83.72
762,10,2025-01-17,87.85,79.93,78.53
763,10,2025-01-18,75.81,76.58,90.61
764,10,2025-01-21,80.75,88.68,85.53
765,10,2025-01-22,68.91,80.26,71.32
766,10,2025-01-23,72.16,53.21,91.37
767,10,2025-01-25,71.65,73.38,67.83
768,10,2025-01-26,75.47,68.82,76.97
769,10,2025-01-27,75.79,75.53,68.41
770,10,2025-01-28,79.49,76.17,74.03
771,10,2025-01-30,87.7,80.28,93.86
772,10,2025-01-31,77.33,64.86,59.5
773,10,2025-02-01,83.85,68.01,67.95
774,10,2025-02-04,58.13,71.48,64.0
775,10,2025-02-06,74.41,75.17,78.55
776,10,2025-02-07,60.25,68.83,79.87
777,10,2025-02-08,76.5,74.22,69.46
778,10,2025-02-09,75.5,73.16,73.4
779,10,2025-02-10,76.19,65.84,86.27
780,10,2025-02-12,84.35,72.49,70.14
781,10,2025-02-13,69.0,72.92,71.93
782,10,2025-02-15,71.43,67.53,84.12
783,10,2025-02-17,80.12,75.07,68.17
784,10,2025-02-18,79.93,75.57,73.79
785,10,2025-02-19,93.21,86.03,69.37
786,10,2025-02-21,72.11,81.87,73.72
787,10,2025-02-22,84.21,55.03,68.64
788,10,2025-02-23,80.17,69.98,63.12
789,10,2025-02-24,76.72,74.49,48.84
790,10,2025-02-25,74.82,57.31,79.07
791,10,2025-02-26,72.52,66.62,85.33
792,10,2025-02-27,79.67,76.9,83.82
793,10,2025-02-28,84.5,81.99,79.14
794,10,2025-03-01,84.39,72.93,79.46
795,10,2025-03-02,73.45,55.8,85.7
796,10,2025-03-04,71.4,56.5,72.71
797,10,2025-03-06,87.59,73.17,79.42
798,10,2025-03-09,73.54,43.1,91.09
799,10,2025-03-10,76.69,81.39,90.27
800,10,2025-03-11,73.73,75.8,80.94
801,10,2025-03-12,84.17,72.89,78.98
802,10,2025-03-14,68.27,77.0,82.63
803,10,2025-03-15,72.29,88.01,50.74
804,10,2025-03-17,61.4,63.37,92.33
805,10,2025-03-18,65.35,64.4,70.46
806,10,2025-03-19,73.56,74.15,83.48
807,10,2025-03-21,70.98,67.19,80.94
808,10,2025-03-22,80.31,79.62,75.63
809,10,2025-03-23,52.35,63.83,78.87
810,10,2025-03-25,82.66,64.63,62.65
811,10,2025-03-26,70.83,73.98,56.34
812,10,2025-03-28,68.31,70.36,81.33
813,10,2025-03-29,79.2,77.31,63.96
814,10,2025-03-31,64.81,73.44,88.96
815,10,2025-04-02,69.71,88.94,99.89
816,10,2025-04-04,77.62,70.45,70.22
817,10,2025-04-05,73.89,95.58,68.32
818,10,2025-04-06,66.51,77.11,82.34
819,10,2025-04-08,70.32,62.05,67.45
820,10,2025-04-09,79.24,70.7,73.66
821,10,2025-04-10,62.99,65.4,64.53
822,10,2025-04-12,80.79,82.54,78.94
823,10,2025-04-13,72.56,64.91,79.11
824,10,2025-04-14,64.07,60.6,86.67
825,10,2025-04-15,69.55,62.86,73.64
826,10,2025-04-18,72.34,72.87,59.03
827,10,2025-04-19,81.79,82.32,87.14
828,10,2025-04-20,66.75,73.31,67.73
829,10,2025-04-22,69.5,66.12,73.64
830,10,2025-04-23,57.25,67.15,76.84
831,10,2025-04-24,76.12,60.99,76.05
832,10,2025-04-27,72.16,72.11,89.57
833,10,2025-04-28,69.51,70.3,72.42
834,10,2025-04-29,69.58,69.07,65.61
835,10,2025-04-30,81.14,76.4,67.42
836,10,2025-05-02,72.32,70.55,73.5
837,10,2025-05-05,74.44,72.75,67.28
838,10,2025-05-08,66.94,75.68,78.05
839,10,2025-05-10,84.35,72.75,66.74
840,10,2025-05-11,78.92,55.97,66.5
841,10,2025-05-12,68.32,52.97,70.96
842,10,2025-05-13,73.82,55.64,89.55
843,10,2025-05-14,82.26,89.07,74.65
844,11,2025-01-07,61.96,68.6,69.09
845,11,2025-01-08,71.43,68.88,54.12
846,11,2025-01-09,69.88,93.17,68.54
847,11,2025-01-10,69.6,40.48,53.82
848,11,2025-01-11,55.85,63.36,74.79
849,11,2025-01-12,78.94,45.83,52.7
850,11,2025-01-13,72.61,64.33,61.91
851,11,2025-01-15,57.73,59.32,62.21
852,11,2025-01-16,60.24,52.8,62.9
853,11,2025-01-17,49.9,63.43,57.96
854,11,2025-01-18,75.62,6.54,63.05
855,11,2025-01-20,64.9,50.85,57.82
856,11,2025-01-23,70.93,61.27,55.82
857,11,2025-01-24,70.56,77.53,75.14
858,11,2025-01-25,73.67,52.23,44.17
859,11,2025-01-27,81.88,75.77,59.48
860,11,2025-01-28,65.55,39.07,54.22
861,11,2025-01-29,57.5,55.65,76.51
862,11,2025-01-31,69.3,58.82,75.95
863,11,2025-02-01,64.32,75.09,70.85
864,11,2025-02-02,63.58,31.84,57.43
865,11,2025-02-04,53.03,51.23,69.59
866,11,2025-02-05,56.93,47.94,89.01
867,11,2025-02-07,74.9,68.24,66.62
868,11,2025-02-10,84.51,73.34,62.9
869,11,2025-02-12,79.66,47.8,77.24
870,11,2025-02-14,54.58,58.87,66.51
871,11,2025-02-15,69.25,30.73,70.65
872,11,2025-02-18,66.55,66.82,72.61
873,11,2025-02-19,37.27,73.33,70.93
874,11,2025-02-21,57.63,70.28,51.8
875,11,2025-02-22,55.21,52.57,67.72
876,11,2025-02-23,58.36,53.82,67.86
877,11,2025-02-24,69.8,40.54,79.06
878,11,2025-02-25,69.1,20.7,45.99
879,11,2025-02-26,56.32,44.63,65.85
880,11,2025-02-27,71.41,57.93,78.85
881,11,2025-02-28,69.45,61.22,47.01
882,11,2025-03-02,55.98,63.57,69.29
883,11,2025-03-04,75.57,72.58,57.03
884,11,2025-03-05,59.46,37.61,36.57
885,11,2025-03-06,71.74,65.06,46.81
886,11,2025-03-07,70.73,57.86,74.18
887,11,2025-03-08,53.83,76.12,62.63
888,11,2025-03-12,76.05,82.16,84.12
889,11,2025-03-13,63.74,62.44,43.16
890,11,2025-03-14,79.62,45.08,80.51
891,11,2025-03-15,67.6,74.81,66.56
892,11,2025-03-16,56.79,55.17,79.59
893,11,2025-03-17,67.88,54.74,62.15
894,11,2025-03-18,65.48,54.95,76.36
895,11,2025-03-20,53.96,60.95,77.16
896,11,2025-03-21,76.41,47.81,54.93
897,11,2025-03-23,86.95,68.71,76.36
898,11,2025-03-24,61.3,52.48,65.84
899,11,2025-03-25,62.86,51.96,76.2
900,11,2025-03-26,75.46,90.57,62.68
901,11,2025-03-28,67.87,57.5,56.13
902,11,2025-03-29,43.11,71.38,71.53
903,11,2025-03-31,62.43,87.54,50.76
904,11,2025-04-01,71.11,46.65,66.72
905,11,2025-04-08,45.71,38.12,73.59
906,11,2025-04-09,65.92,46.34,47.54
907,11,2025-04-11,62.64,50.31,49.14
908,11,2025-04-12,62.29,93.74,74.18
909,11,2025-04-13,56.51,57.07,58.31
910,11,2025-04-14,56.55,71.47,54.52
911,11,2025-04-15,68.27,76.9,59.95
912,11,2025-04-16,72.11,55.22,63.06
913,11,2025-04-17,65.27,67.54,100.0
914,11,2025-04-20,71.7,76.53,85.14
915,11,2025-04-21,62.26,58.87,52.68
916,11,2025-04-22,70.79,62.98,90.3
917,11,2025-04-24,62.41,60.71,50.6
918,11,2025-04-25,68.92,45.95,41.74
919,11,2025-04-29,84.64,79.67,56.84
920,11,2025-05-01,70.8,48.27,73.83
921,11,2025-05-02,66.46,66.36,43.69
922,11,2025-05-03,69.05,68.35,75.53
923,11,2025-05-04,60.02,75.78,53.68
924,11,2025-05-05,61.07,33.53,59.63
925,11,2025-05-06,54.92,51.57,65.51
926,12,2025-01-30,79.17,92.85,91.99
927,12,2025-02-01,92.52,86.1,97.91
928,12,2025-02-02,84.3,90.13,89.88
929,12,2025-02-04,89.23,72.29,82.88
930,12,2025-02-05,93.79,90.75,74.76
931,12,2025-02-06,89.67,92.31,95.07
932,12,2025-02-07,85.51,94.22,79.19
933,12,2025-02-09,82.48,84.64,94.27
934,12,2025-02-11,87.11,76.09,87.41
935,12,2025-02-14,76.91,69.18,87.67
936,12,2025-02-16,82.78,80.96,86.7
937,12,2025-02-17,87.04,84.11,81.52
938,12,2025-02-19,86.63,69.74,90.4
939,12,2025-02-21,82.88,84.06,91.96
940,12,2025-02-22,77.09,77.81,89.28
941,12,2025-02-23,85.34,92.36,94.24
942,12,2025-02-25,89.0,86.44,78.77
943,12,2025-02-26,84.84,78.23,89.49
944,12,2025-02-28,86.07,76.31,93.1
945,12,2025-03-02,89.26,75.98,87.6
946,12,2025-03-03,93.1,85.16,100.0
947,12,2025-03-04,86.42,71.99,92.07
948,12,2025-03-05,85.13,89.39,76.37
949,12,2025-03-06,87.22,88.15,89.14
950,12,2025-03-08,93.44,76.56,80.69
951,12,2025-03-09,82.19,87.16,79.38
952,12,2025-03-10,85.98,79.83,84.8
953,12,2025-03-11,72.96,84.77,87.82
954,12,2025-03-12,87.66,86.43,91.15
955,12,2025-03-13,81.17,92.39,84.86
956,12,2025-03-14,90.52,79.88,79.7
957,12,2025-03-16,90.63,72.23,84.97
958,12,2025-03-17,83.66,83.27,83.04
959,12,2025-03-18,82.14,88.92,87.18
960,12,2025-03-19,91.94,77.47,84.65
961,12,2025-03-21,84.06,72.27,86.17
962,12,2025-03-22,87.86,75.98,77.06
963,12,2025-03-23,81.16,84.39,87.83
964,12,2025-03-24,81.91,80.35,81.0
965,12,2025-03-25,84.47,93.7,92.0
966,12,2025-03-26,88.62,84.78,85.75
967,12,2025-03-27,80.74,84.75,77.02
968,12,2025-03-28,80.97,90.47,81.83
969,12,2025-03-29,86.77,94.24,83.1
970,12,2025-03-30,81.33,70.17,85.31
971,12,2025-03-31,90.12,69.25,89.77
972,12,2025-04-01,80.27,76.6,74.59
973,12,2025-04-04,88.54,85.62,71.0
974,12,2025-04-05,82.0,87.86,75.45
975,12,2025-04-07,89.88,89.6,84.69
976,12,2025-04-08,79.17,87.77,78.48
977,12,2025-04-09,89.52,76.88,70.99
978,12,2025-04-11,79.37,75.02,81.34
979,12,2025-04-12,93.3,74.95,81.75
980,12,2025-04-13,87.78,84.08,85.78
981,12,2025-04-15,95.41,82.3,80.18
982,12,2025-04-16,88.45,75.38,92.06
983,12,2025-04-17,88.69,84.45,83.7
984,12,2025-04-18,81.24,85.55,72.31
985,12,2025-04-21,92.4,78.73,94.73
986,12,2025-04-22,87.0,71.9,81.41
987,12,2025-04-24,84.21,73.92,76.91
988,12,2025-04-25,83.87,78.83,100.0
989,12,2025-04-29,83.89,92.02,80.83
990,12,2025-04-30,76.28,80.72,88.79
991,12,2025-05-01,82.86,84.13,80.49
992,12,2025-05-02,78.03,87.49,88.29
993,12,2025-05-03,91.48,84.82,87.01
994,12,2025-05-04,84.89,87.44,86.47
995,12,2025-05-05,92.44,82.26,87.68
996,12,2025-05-06,84.38,78.44,86.91
997,12,2025-05-07,84.97,81.23,78.67
998,12,2025-05-08,81.0,92.42,87.92
999,12,2025-05-09,81.02,82.45,96.06
1000,12,2025-05-10,78.26,88.47,82.89
1001,12,2025-05-11,86.86,78.94,95.46
1002,12,2025-05-12,91.19,68.05,71.72
1003,12,2025-05-13,83.86,84.91,100.0
1004,12,2025-05-14,81.36,77.17,87.98
1005,12,2025-05-15,85.37,89.77,95.22
1006,12,2025-05-17,90.23,85.53,82.82
1007,12,2025-05-19,85.34,95.17,77.49
1008,12,2025-05-21,80.2,73.5,78.62
1009,12,2025-05-22,84.69,81.5,81.25
1010,12,2025-05-23,86.57,74.67,90.45
1011,12,2025-05-26,92.04,87.76,72.52
1012,12,2025-05-27,79.32,85.34,85.46
1013,13,2025-01-29,83.92,67.69,85.78
1014,13,2025-01-30,83.22,62.35,55.32
1015,13,2025-02-02,79.81,88.8,63.86
1016,13,2025-02-04,81.7,81.37,74.67
1017,13,2025-02-07,85.75,80.54,85.58
1018,13,2025-02-08,72.41,65.22,67.58
1019,13,2025-02-09,90.22,85.67,71.85
1020,13,2025-02-10,83.98,74.6,79.94
1021,13,2025-02-12,88.68,79.86,62.42
1022,13,2025-02-13,82.78,56.29,84.88
1023,13,2025-02-14,91.4,62.44,70.1
1024,13,2025-02-15,62.32,69.68,81.35
1025,13,2025-02-16,83.42,67.6,78.04
1026,13,2025-02-17,76.26,71.21,68.55
1027,13,2025-02-18,81.95,69.51,75.07
1028,13,2025-02-19,76.74,72.13,68.47
1029,13,2025-02-20,52.99,81.46,73.6
1030,13,2025-02-21,81.18,64.43,63.53
1031,13,2025-02-23,57.99,70.96,69.19
1032,13,2025-02-28,90.39,88.19,75.57
1033,13,2025-03-01,56.13,83.24,64.65
1034,13,2025-03-02,63.08,53.57,74.86
1035,13,2025-03-04,77.85,65.27,74.88
1036,13,2025-03-05,75.41,88.48,51.22
1037,13,2025-03-08,69.68,77.38,68.42
1038,13,2025-03-09,77.29,71.31,68.17
1039,13,2025-03-10,70.07,83.16,65.11
1040,13,2025-03-12,71.58,76.62,77.56
1041,13,2025-03-13,80.24,78.65,72.82
1042,13,2025-03-14,69.51,58.8,69.6
1043,13,2025-03-15,81.61,66.63,71.56
1044,13,2025-03-16,71.23,70.88,70.01
1045,13,2025-03-17,74.59,71.29,86.4
1046,13,2025-03-20,75.36,72.85,70.49
1047,13,2025-03-21,90.73,68.82,45.57
1048,13,2025-03-22,72.99,86.03,76.38
1049,13,2025-03-23,82.76,57.79,71.9
1050,13,2025-03-24,79.76,64.58,80.31
1051,13,2025-03-25,77.67,74.42,69.12
1052,13,2025-03-27,71.91,69.01,79.9
1053,13,2025-03-28,81.54,71.01,72.92
1054,13,2025-03-30,73.11,82.18,84.2
1055,13,2025-03-31,79.7,63.16,72.46
1056,13,2025-04-01,80.04,73.21,72.45
1057,13,2025-04-05,73.15,79.33,70.47
1058,13,2025-04-06,79.59,55.66,88.0
1059,13,2025-04-07,76.43,83.0,60.09
1060,13,2025-04-08,71.11,82.41,68.82
1061,13,2025-04-09,74.73,78.99,69.89
1062,13,2025-04-10,86.19,78.49,67.28
1063,13,2025-04-11,70.95,74.0,68.46
1064,13,2025-04-12,79.2,72.0,91.08
1065,13,2025-04-13,78.26,86.48,75.43
1066,13,2025-04-14,80.94,60.19,78.26
1067,13,2025-04-15,78.75,60.43,62.93
1068,13,2025-04-17,77.83,70.32,54.48
1069,13,2025-04-18,85.44,70.73,56.06
1070,13,2025-04-19,78.17,82.04,76.9
1071,13,2025-04-21,78.24,69.25,72.44
1072,13,2025-04-22,90.72,64.71,93.22
1073,13,2025-04-26,80.57,64.42,60.44
1074,13,2025-04-28,80.18,57.22,83.9
1075,13,2025-04-29,78.92,72.55,65.34
1076,13,2025-04-30,72.91,73.81,61.96
1077,13,2025-05-01,71.01,60.16,80.13
1078,13,2025-05-02,70.91,58.16,76.68
1079,13,2025-05-03,69.4,69.57,63.22
1080,13,2025-05-04,80.73,55.79,78.3
1081,13,2025-05-07,89.91,64.97,74.22
1082,13,2025-05-10,73.94,62.28,71.73
1083,13,2025-05-11,66.16,71.76,71.42
1084,13,2025-05-14,69.78,89.97,73.05
1085,13,2025-05-18,74.15,90.46,67.89
1086,13,2025-05-20,66.04,78.06,71.37
1087,13,2025-05-21,83.73,74.55,89.66
1088,13,2025-05-23,62.45,66.32,63.09
1089,13,2025-05-24,81.06,73.09,88.87
1090,13,2025-05-25,73.52,79.63,70.29
1091,14,2025-01-02,79.97,71.18,50.24
1092,14,2025-01-03,50.93,72.78,52.07
1093,14,2025-01-04,75.62,46.9,55.36
1094,14,2025-01-05,62.08,67.91,79.52
1095,14,2025-01-06,50.45,77.04,45.0
1096,14,2025-01-07,69.52,62.62,83.25
1097,14,2025-01-09,88.33,54.85,51.51
1098,14,2025-01-10,63.14,52.05,45.88
1099,14,2025-01-11,58.66,51.01,50.47
1100,14,2025-01-12,62.05,56.15,58.94
1101,14,2025-01-13,52.92,53.48,67.48
1102,14,2025-01-14,69.2,94.4,54.98
1103,14,2025-01-15,63.87,63.78,68.89
1104,14,2025-01-17,62.55,52.86,73.69
1105,14,2025-01-18,65.87,54.75,67.51
1106,14,2025-01-19,66.57,54.28,54.12
1107,14,2025-01-20,58.47,83.69,51.86
1108,14,2025-01-21,66.49,84.5,61.65
1109,14,2025-01-22,62.31,68.68,79.83
1110,14,2025-01-23,39.09,65.63,70.61
1111,14,2025-01-24,69.85,76.63,68.33
1112,14,2025-01-27,60.34,62.39,71.4
1113,14,2025-01-29,62.93,26.8,39.77
1114,14,2025-01-30,58.55,27.48,91.58
1115,14,2025-01-31,52.48,33.69,51.85
1116,14,2025-02-01,68.45,43.48,80.53
1117,14,2025-02-02,57.61,37.98,69.52
1118,14,2025-02-03,66.1,74.29,65.81
1119,14,2025-02-04,70.77,46.41,44.72
1120,14,2025-02-05,70.03,54.73,64.37
1121,14,2025-02-06,54.18,44.45,67.97
1122,14,2025-02-07,62.22,52.7,53.11
1123,14,2025-02-08,79.32,57.98,47.03
1124,14,2025-02-09,81.4,73.06,50.84
1125,14,2025-02-10,65.93,53.93,59.5
1126,14,2025-02-11,65.28,44.88,54.45
1127,14,2025-02-12,53.2,81.08,56.42
1128,14,2025-02-14,72.16,46.38,59.23
1129,14,2025-02-17,80.43,49.36,68.07
1130,14,2025-02-19,59.94,93.09,62.27
1131,14,2025-02-20,79.11,61.52,45.75
1132,14,2025-02-23,80.21,50.16,69.89
1133,14,2025-02-24,65.41,49.79,54.11
1134,14,2025-02-27,76.32,62.41,55.58
1135,14,2025-02-28,73.38,56.56,52.91
1136,14,2025-03-01,59.65,70.61,56.32
1137,14,2025-03-02,62.91,81.16,84.17
1138,14,2025-03-03,74.89,67.73,74.42
1139,14,2025-03-05,49.0,62.41,46.64
1140,14,2025-03-06,68.26,60.51,69.43
1141,14,2025-03-07,61.36,79.71,40.29
1142,14,2025-03-08,49.2,77.56,81.3
1143,14,2025-03-09,78.75,42.38,68.94
1144,14,2025-03-14,79.75,73.28,69.2
1145,14,2025-03-15,68.54,48.69,48.04
1146,14,2025-03-16,52.68,89.19,53.66
1147,14,2025-03-17,66.34,67.22,59.69
1148,14,2025-03-19,70.03,69.56,63.48
1149,14,2025-03-21,65.89,79.9,39.29
1150,14,2025-03-23,81.46,62.02,67.68
1151,14,2025-03-24,61.19,86.57,59.56
1152,14,2025-03-25,51.13,83.47,79.5
1153,14,2025-03-26,33.42,38.65,51.64
1154,14,2025-03-27,58.03,79.59,65.82
1155,14,2025-03-29,54.31,62.23,50.91
1156,14,2025-03-30,65.95,64.27,64.57
1157,14,2025-03-31,66.7,68.31,65.03
1158,14,2025-04-01,74.39,82.0,41.9
1159,14,2025-04-02,59.59,59.2,64.72
1160,14,2025-04-04,66.92,60.84,59.79
1161,14,2025-04-06,73.19,83.05,59.82
1162,14,2025-04-08,62.94,36.72,47.01
1163,14,2025-04-09,67.71,93.41,74.69
1164,14,2025-04-10,56.32,52.82,71.58
1165,14,2025-04-11,71.97,39.32,58.51
1166,14,2025-04-12,49.56,49.26,53.77
1167,14,2025-04-13,52.44,50.13,62.04
1168,14,2025-04-14,57.44,53.67,68.26
1169,14,2025-04-15,72.91,80.92,64.08
1170,14,2025-04-16,75.04,53.81,79.86
1171,14,2025-04-17,64.74,73.35,81.92
1172,14,2025-04-20,40.23,62.07,60.03
1173,14,2025-04-21,68.43,79.32,57.29
1174,14,2025-04-23,55.62,67.1,62.34
1175,14,2025-04-26,60.18,70.11,61.39
1176,14,2025-04-27,57.27,61.19,84.7
1177,14,2025-04-28,68.6,55.35,81.15
1178,14,2025-04-30,51.67,40.9,84.19
1179,15,2025-01-22,67.73,51.95,53.24
1180,15,2025-01-24,63.16,35.87,68.8
1181,15,2025-01-26,53.07,58.67,51.27
1182,15,2025-01-27,52.41,57.7,42.96
1183,15,2025-01-29,56.93,81.14,43.42
1184,15,2025-01-31,45.36,65.95,72.44
1185,15,2025-02-01,65.87,56.45,61.72
1186,15,2025-02-02,63.2,77.51,71.95
1187,15,2025-02-03,61.62,61.18,61.13
1188,15,2025-02-04,58.62,75.97,60.35
1189,15,2025-02-05,65.44,67.9,59.6
1190,15,2025-02-07,60.63,67.23,40.62
1191,15,2025-02-09,72.24,80.32,53.34
1192,15,2025-02-11,64.69,45.51,80.61
1193,15,2025-02-13,75.93,55.35,55.82
1194,15,2025-02-14,74.77,57.9,70.85
1195,15,2025-02-15,52.33,91.89,58.06
1196,15,2025-02-16,68.12,56.57,52.69
1197,15,2025-02-17,75.83,48.13,56.62
1198,15,2025-02-18,57.82,62.26,52.66
1199,15,2025-02-19,71.17,56.42,72.63
1200,15,2025-02-21,53.5,61.65,66.89
1201,15,2025-02-22,71.99,60.5,59.84
1202,15,2025-02-23,69.44,15.2,70.09
1203,15,2025-02-24,74.84,61.0,35.6
1204,15,2025-02-27,73.91,79.46,86.12
